Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)

GroundStation1 --> scFormation[75]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:00:31.250000000       0.520833333
GroundStation1 --> scFormation[74]         Jan 01 2024 00:02:39.179687500   Jan 01 2024 00:04:06.582031250       1.456705729
GroundStation1 --> scFormation[73]         Jan 01 2024 00:05:46.484375000   Jan 01 2024 00:07:36.347656250       1.831054688
GroundStation1 --> scFormation[72]         Jan 01 2024 00:08:56.425781250   Jan 01 2024 00:11:03.671875000       2.120768229
GroundStation1 --> scFormation[71]         Jan 01 2024 00:12:07.929687500   Jan 01 2024 00:14:29.531250000       2.360026042
GroundStation1 --> scFormation[70]         Jan 01 2024 00:15:20.605468750   Jan 01 2024 00:17:54.316406250       2.561848958
GroundStation1 --> scFormation[104]        Jan 01 2024 00:18:34.062500000   Jan 01 2024 00:21:18.222656250       2.736002604
GroundStation1 --> scFormation[103]        Jan 01 2024 00:21:48.398437500   Jan 01 2024 00:24:41.640625000       2.887369792
GroundStation1 --> scFormation[102]        Jan 01 2024 00:25:03.222656250   Jan 01 2024 00:28:04.375000000       3.019205729
GroundStation1 --> scFormation[101]        Jan 01 2024 00:28:18.535156250   Jan 01 2024 00:31:26.816406250       3.138020833
GroundStation1 --> scFormation[100]        Jan 01 2024 00:31:34.433593750   Jan 01 2024 00:34:48.769531250       3.238932292
GroundStation1 --> scFormation[99]         Jan 01 2024 00:34:50.625000000   Jan 01 2024 00:38:10.429687500       3.330078125
GroundStation1 --> scFormation[98]         Jan 01 2024 00:38:07.207031250   Jan 01 2024 00:41:31.894531250       3.411458333
GroundStation1 --> scFormation[97]         Jan 01 2024 00:41:24.082031250   Jan 01 2024 00:44:53.066406250       3.483072917
GroundStation1 --> scFormation[96]         Jan 01 2024 00:44:41.250000000   Jan 01 2024 00:48:13.945312500       3.544921875
GroundStation1 --> scFormation[95]         Jan 01 2024 00:47:58.808593750   Jan 01 2024 00:51:34.726562500       3.598632813
GroundStation1 --> scFormation[94]         Jan 01 2024 00:51:16.464843750   Jan 01 2024 00:54:55.312500000       3.647460938
GroundStation1 --> scFormation[93]         Jan 01 2024 00:54:34.414062500   Jan 01 2024 00:58:15.703125000       3.688151042
GroundStation1 --> scFormation[92]         Jan 01 2024 00:57:52.558593750   Jan 01 2024 01:01:35.996093750       3.723958333
GroundStation1 --> scFormation[91]         Jan 01 2024 01:01:10.996093750   Jan 01 2024 01:04:56.093750000       3.751627604
GroundStation1 --> scFormation[90]         Jan 01 2024 01:04:29.531250000   Jan 01 2024 01:08:16.191406250       3.777669271
GroundStation1 --> scFormation[89]         Jan 01 2024 01:07:48.164062500   Jan 01 2024 01:11:36.093750000       3.798828125
GroundStation1 --> scFormation[88]         Jan 01 2024 01:11:07.089843750   Jan 01 2024 01:14:55.898437500       3.813476563
GroundStation1 --> scFormation[87]         Jan 01 2024 01:14:26.113281250   Jan 01 2024 01:18:15.703125000       3.826497396
GroundStation1 --> scFormation[86]         Jan 01 2024 01:17:45.234375000   Jan 01 2024 01:21:35.410156250       3.836263021
GroundStation1 --> scFormation[85]         Jan 01 2024 01:21:04.453125000   Jan 01 2024 01:24:55.019531250       3.842773438
GroundStation1 --> scFormation[84]         Jan 01 2024 01:24:23.867187500   Jan 01 2024 01:28:14.628906250       3.846028646
GroundStation1 --> scFormation[83]         Jan 01 2024 01:27:43.378906250   Jan 01 2024 01:31:34.140625000       3.846028646
GroundStation1 --> scFormation[82]         Jan 01 2024 01:31:02.988281250   Jan 01 2024 01:34:53.652343750       3.844401042
GroundStation1 --> scFormation[81]         Jan 01 2024 01:34:22.597656250   Jan 01 2024 01:38:13.066406250       3.841145833
GroundStation1 --> scFormation[80]         Jan 01 2024 01:37:42.402343750   Jan 01 2024 01:41:32.578125000       3.836263021
GroundStation1 --> scFormation[79]         Jan 01 2024 01:41:02.207031250   Jan 01 2024 01:44:51.992187500       3.829752604
GroundStation1 --> scFormation[78]         Jan 01 2024 01:44:22.109375000   Jan 01 2024 01:48:11.406250000       3.821614583
GroundStation1 --> scFormation[77]         Jan 01 2024 01:47:42.011718750   Jan 01 2024 01:51:30.722656250       3.811848958
GroundStation1 --> scFormation[76]         Jan 01 2024 01:51:02.011718750   Jan 01 2024 01:54:50.136718750       3.802083333
GroundStation1 --> scFormation[75]         Jan 01 2024 01:54:22.109375000   Jan 01 2024 01:58:09.550781250       3.790690104
GroundStation1 --> scFormation[74]         Jan 01 2024 01:57:42.109375000   Jan 01 2024 02:01:28.964843750       3.780924479
GroundStation1 --> scFormation[73]         Jan 01 2024 02:01:02.304687500   Jan 01 2024 02:04:48.378906250       3.767903646
GroundStation1 --> scFormation[72]         Jan 01 2024 02:04:22.402343750   Jan 01 2024 02:08:07.792968750       3.756510417
GroundStation1 --> scFormation[71]         Jan 01 2024 02:07:42.500000000   Jan 01 2024 02:11:27.207031250       3.745117188
GroundStation1 --> scFormation[70]         Jan 01 2024 02:11:02.695312500   Jan 01 2024 02:14:46.718750000       3.733723958
GroundStation1 --> scFormation[104]        Jan 01 2024 02:14:22.792968750   Jan 01 2024 02:18:06.230468750       3.723958333
GroundStation1 --> scFormation[103]        Jan 01 2024 02:17:42.988281250   Jan 01 2024 02:21:25.742187500       3.712565104
GroundStation1 --> scFormation[102]        Jan 01 2024 02:21:03.085937500   Jan 01 2024 02:24:45.253906250       3.702799479
GroundStation1 --> scFormation[101]        Jan 01 2024 02:24:23.183593750   Jan 01 2024 02:28:04.863281250       3.694661458
GroundStation1 --> scFormation[100]        Jan 01 2024 02:27:43.378906250   Jan 01 2024 02:31:24.472656250       3.684895833
GroundStation1 --> scFormation[99]         Jan 01 2024 02:31:03.476562500   Jan 01 2024 02:34:44.179687500       3.678385417
GroundStation1 --> scFormation[98]         Jan 01 2024 02:34:23.476562500   Jan 01 2024 02:38:03.886718750       3.673502604
GroundStation1 --> scFormation[97]         Jan 01 2024 02:37:43.574218750   Jan 01 2024 02:41:23.593750000       3.666992188
GroundStation1 --> scFormation[96]         Jan 01 2024 02:41:03.574218750   Jan 01 2024 02:44:43.398437500       3.663736979
GroundStation1 --> scFormation[95]         Jan 01 2024 02:44:23.574218750   Jan 01 2024 02:48:03.203125000       3.660481771
GroundStation1 --> scFormation[94]         Jan 01 2024 02:47:43.476562500   Jan 01 2024 02:51:23.105468750       3.660481771
GroundStation1 --> scFormation[93]         Jan 01 2024 02:51:03.378906250   Jan 01 2024 02:54:43.007812500       3.660481771
GroundStation1 --> scFormation[92]         Jan 01 2024 02:54:23.281250000   Jan 01 2024 02:58:02.910156250       3.660481771
GroundStation1 --> scFormation[91]         Jan 01 2024 02:57:43.085937500   Jan 01 2024 03:01:22.910156250       3.663736979
GroundStation1 --> scFormation[90]         Jan 01 2024 03:01:02.890625000   Jan 01 2024 03:04:42.910156250       3.666992188
GroundStation1 --> scFormation[89]         Jan 01 2024 03:04:22.597656250   Jan 01 2024 03:08:02.910156250       3.671875000
GroundStation1 --> scFormation[88]         Jan 01 2024 03:07:42.304687500   Jan 01 2024 03:11:23.007812500       3.678385417
GroundStation1 --> scFormation[87]         Jan 01 2024 03:11:02.011718750   Jan 01 2024 03:14:43.105468750       3.684895833
GroundStation1 --> scFormation[86]         Jan 01 2024 03:14:21.621093750   Jan 01 2024 03:18:03.203125000       3.693033854
GroundStation1 --> scFormation[85]         Jan 01 2024 03:17:41.230468750   Jan 01 2024 03:21:23.300781250       3.701171875
GroundStation1 --> scFormation[84]         Jan 01 2024 03:21:00.742187500   Jan 01 2024 03:24:43.496093750       3.712565104
GroundStation1 --> scFormation[83]         Jan 01 2024 03:24:20.253906250   Jan 01 2024 03:28:03.593750000       3.722330729
GroundStation1 --> scFormation[82]         Jan 01 2024 03:27:39.765625000   Jan 01 2024 03:31:23.789062500       3.733723958
GroundStation1 --> scFormation[81]         Jan 01 2024 03:30:59.277343750   Jan 01 2024 03:34:43.886718750       3.743489583
GroundStation1 --> scFormation[80]         Jan 01 2024 03:34:18.691406250   Jan 01 2024 03:38:04.082031250       3.756510417
GroundStation1 --> scFormation[79]         Jan 01 2024 03:37:38.105468750   Jan 01 2024 03:41:24.179687500       3.767903646
