Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)

GroundStation1 --> scFormation[72]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:00:09.863281250       0.164388021
GroundStation1 --> scFormation[71]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:03:48.417968750       3.806966146
GroundStation1 --> scFormation[70]         Jan 01 2024 00:03:37.089843750   Jan 01 2024 00:07:26.875000000       3.829752604
GroundStation1 --> scFormation[69]         Jan 01 2024 00:07:15.839843750   Jan 01 2024 00:11:05.429687500       3.826497396
GroundStation1 --> scFormation[68]         Jan 01 2024 00:10:54.492187500   Jan 01 2024 00:14:43.984375000       3.824869792
GroundStation1 --> scFormation[67]         Jan 01 2024 00:14:33.144531250   Jan 01 2024 00:18:22.539062500       3.823242188
GroundStation1 --> scFormation[66]         Jan 01 2024 00:18:11.796875000   Jan 01 2024 00:22:01.093750000       3.821614583
GroundStation1 --> scFormation[65]         Jan 01 2024 00:21:50.449218750   Jan 01 2024 00:25:39.648437500       3.819986979
GroundStation1 --> scFormation[64]         Jan 01 2024 00:25:29.101562500   Jan 01 2024 00:29:18.300781250       3.819986979
GroundStation1 --> scFormation[95]         Jan 01 2024 00:29:07.753906250   Jan 01 2024 00:32:56.855468750       3.818359375
GroundStation1 --> scFormation[94]         Jan 01 2024 00:32:46.308593750   Jan 01 2024 00:36:35.507812500       3.819986979
GroundStation1 --> scFormation[93]         Jan 01 2024 00:36:24.863281250   Jan 01 2024 00:40:14.257812500       3.823242188
GroundStation1 --> scFormation[92]         Jan 01 2024 00:40:03.417968750   Jan 01 2024 00:43:52.910156250       3.824869792
GroundStation1 --> scFormation[91]         Jan 01 2024 00:43:41.972656250   Jan 01 2024 00:47:31.562500000       3.826497396
GroundStation1 --> scFormation[90]         Jan 01 2024 00:47:20.527343750   Jan 01 2024 00:51:10.214843750       3.828125000
GroundStation1 --> scFormation[89]         Jan 01 2024 00:50:58.984375000   Jan 01 2024 00:54:48.964843750       3.833007813
GroundStation1 --> scFormation[88]         Jan 01 2024 00:54:37.539062500   Jan 01 2024 00:58:27.617187500       3.834635417
GroundStation1 --> scFormation[87]         Jan 01 2024 00:58:15.996093750   Jan 01 2024 01:02:06.269531250       3.837890625
GroundStation1 --> scFormation[86]         Jan 01 2024 01:01:54.453125000   Jan 01 2024 01:05:44.921875000       3.841145833
GroundStation1 --> scFormation[85]         Jan 01 2024 01:05:32.910156250   Jan 01 2024 01:09:23.574218750       3.844401042
GroundStation1 --> scFormation[84]         Jan 01 2024 01:09:11.269531250   Jan 01 2024 01:13:02.128906250       3.847656250
GroundStation1 --> scFormation[83]         Jan 01 2024 01:12:49.726562500   Jan 01 2024 01:16:40.683593750       3.849283854
GroundStation1 --> scFormation[82]         Jan 01 2024 01:16:28.183593750   Jan 01 2024 01:20:19.238281250       3.850911458
GroundStation1 --> scFormation[81]         Jan 01 2024 01:20:06.640625000   Jan 01 2024 01:23:57.695312500       3.850911458
GroundStation1 --> scFormation[80]         Jan 01 2024 01:23:45.097656250   Jan 01 2024 01:27:36.054687500       3.849283854
GroundStation1 --> scFormation[79]         Jan 01 2024 01:27:23.652343750   Jan 01 2024 01:31:14.414062500       3.846028646
GroundStation1 --> scFormation[78]         Jan 01 2024 01:31:02.109375000   Jan 01 2024 01:34:52.675781250       3.842773438
GroundStation1 --> scFormation[77]         Jan 01 2024 01:34:40.664062500   Jan 01 2024 01:38:30.839843750       3.836263021
GroundStation1 --> scFormation[76]         Jan 01 2024 01:38:19.218750000   Jan 01 2024 01:42:08.906250000       3.828125000
GroundStation1 --> scFormation[75]         Jan 01 2024 01:41:57.871093750   Jan 01 2024 01:45:46.875000000       3.816731771
GroundStation1 --> scFormation[74]         Jan 01 2024 01:45:36.621093750   Jan 01 2024 01:49:24.746093750       3.802083333
GroundStation1 --> scFormation[73]         Jan 01 2024 01:49:15.371093750   Jan 01 2024 01:53:02.519531250       3.785807292
GroundStation1 --> scFormation[72]         Jan 01 2024 01:52:54.121093750   Jan 01 2024 01:56:40.097656250       3.766276042
GroundStation1 --> scFormation[71]         Jan 01 2024 01:56:33.066406250   Jan 01 2024 02:00:17.480468750       3.740234375
GroundStation1 --> scFormation[70]         Jan 01 2024 02:00:12.109375000   Jan 01 2024 02:03:54.765625000       3.710937500
GroundStation1 --> scFormation[69]         Jan 01 2024 02:03:51.250000000   Jan 01 2024 02:07:31.855468750       3.676757813
GroundStation1 --> scFormation[68]         Jan 01 2024 02:07:30.488281250   Jan 01 2024 02:11:08.750000000       3.637695313
GroundStation1 --> scFormation[67]         Jan 01 2024 02:11:09.921875000   Jan 01 2024 02:14:45.449218750       3.592122396
GroundStation1 --> scFormation[66]         Jan 01 2024 02:14:49.453125000   Jan 01 2024 02:18:21.855468750       3.540039063
GroundStation1 --> scFormation[65]         Jan 01 2024 02:18:29.179687500   Jan 01 2024 02:21:57.968750000       3.479817708
GroundStation1 --> scFormation[64]         Jan 01 2024 02:22:09.101562500   Jan 01 2024 02:25:33.886718750       3.413085938
GroundStation1 --> scFormation[95]         Jan 01 2024 02:25:49.316406250   Jan 01 2024 02:29:09.414062500       3.334960938
GroundStation1 --> scFormation[121]        Jan 01 2024 02:30:54.199218750   Jan 01 2024 02:31:07.285156250       0.218098958
GroundStation1 --> scFormation[94]         Jan 01 2024 02:29:29.824218750   Jan 01 2024 02:32:44.648437500       3.247070313
GroundStation1 --> scFormation[93]         Jan 01 2024 02:33:10.527343750   Jan 01 2024 02:36:19.394531250       3.147786458
GroundStation1 --> scFormation[120]        Jan 01 2024 02:34:01.992187500   Jan 01 2024 02:35:14.062500000       1.201171875
GroundStation1 --> scFormation[92]         Jan 01 2024 02:36:51.718750000   Jan 01 2024 02:39:53.847656250       3.035481771
GroundStation1 --> scFormation[119]        Jan 01 2024 02:37:25.703125000   Jan 01 2024 02:39:05.117187500       1.656901042
GroundStation1 --> scFormation[118]        Jan 01 2024 02:40:53.125000000   Jan 01 2024 02:42:52.558593750       1.990559896
GroundStation1 --> scFormation[91]         Jan 01 2024 02:40:33.203125000   Jan 01 2024 02:43:27.617187500       2.906901042
GroundStation1 --> scFormation[117]        Jan 01 2024 02:44:22.695312500   Jan 01 2024 02:46:37.949218750       2.254231771
GroundStation1 --> scFormation[90]         Jan 01 2024 02:44:15.273437500   Jan 01 2024 02:47:00.898437500       2.760416667
GroundStation1 --> scFormation[89]         Jan 01 2024 02:47:57.929687500   Jan 01 2024 02:50:33.496093750       2.592773438
GroundStation1 --> scFormation[116]        Jan 01 2024 02:47:53.535156250   Jan 01 2024 02:50:22.070312500       2.475585938
GroundStation1 --> scFormation[88]         Jan 01 2024 02:51:41.464843750   Jan 01 2024 02:54:05.117187500       2.394205729
GroundStation1 --> scFormation[115]        Jan 01 2024 02:51:25.449218750   Jan 01 2024 02:54:05.214843750       2.662760417
GroundStation1 --> scFormation[87]         Jan 01 2024 02:55:25.976562500   Jan 01 2024 02:57:35.664062500       2.161458333
GroundStation1 --> scFormation[114]        Jan 01 2024 02:54:58.242187500   Jan 01 2024 02:57:47.675781250       2.823893229
