Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)

Region3 --> scFormation[6]                 Jan 01 2024 01:28:10.488281250   Jan 01 2024 01:29:32.988281250       1.375000000
Region3 --> scFormation[12]                Jan 01 2024 02:04:51.445312500   Jan 01 2024 02:06:05.566406250       1.235351563
Region3 --> scFormation[7]                 Jan 01 2024 02:23:18.281250000   Jan 01 2024 02:24:35.273437500       1.283203125
Region3 --> scFormation[13]                Jan 01 2024 02:59:50.683593750   Jan 01 2024 03:01:14.824218750       1.402343750
Region3 --> scFormation[14]                Jan 01 2024 03:55:20.449218750   Jan 01 2024 03:55:56.250000000       0.596679688
Region3 --> scFormation[12]                Jan 01 2024 08:35:33.457031250   Jan 01 2024 08:36:54.667968750       1.353515625
Region3 --> scFormation[18]                Jan 01 2024 09:12:14.707031250   Jan 01 2024 09:13:20.390625000       1.094726563
Region3 --> scFormation[13]                Jan 01 2024 09:30:39.257812500   Jan 01 2024 09:31:57.949218750       1.311523438
Region3 --> scFormation[19]                Jan 01 2024 10:07:08.847656250   Jan 01 2024 10:08:34.335937500       1.424804688
Region3 --> scFormation[0]                 Jan 01 2024 11:02:31.171875000   Jan 01 2024 11:03:23.261718750       0.868164063
Region3 --> scFormation[18]                Jan 01 2024 15:42:54.726562500   Jan 01 2024 15:44:10.722656250       1.266601563
Region3 --> scFormation[4]                 Jan 01 2024 16:19:38.613281250   Jan 01 2024 16:20:41.425781250       1.046875000
Region3 --> scFormation[19]                Jan 01 2024 16:37:56.015625000   Jan 01 2024 16:39:19.218750000       1.386718750
Region3 --> scFormation[5]                 Jan 01 2024 17:14:31.816406250   Jan 01 2024 17:15:57.421875000       1.426757813
Region3 --> scFormation[0]                 Jan 01 2024 17:33:22.031250000   Jan 01 2024 17:34:00.175781250       0.635742188
Region3 --> scFormation[6]                 Jan 01 2024 18:09:51.562500000   Jan 01 2024 18:10:49.570312500       0.966796875
Region3 --> scFormation[4]                 Jan 01 2024 22:50:21.503906250   Jan 01 2024 22:51:27.714843750       1.103515625
Region3 --> scFormation[10]                Jan 01 2024 23:27:08.144531250   Jan 01 2024 23:27:59.824218750       0.861328125
Region3 --> scFormation[5]                 Jan 01 2024 23:45:17.695312500   Jan 01 2024 23:46:43.066406250       1.422851563
Region3 --> scFormation[11]                Jan 02 2024 00:21:55.312500000   Jan 02 2024 00:23:20.214843750       1.415039063
Region3 --> scFormation[6]                 Jan 02 2024 00:40:37.207031250   Jan 02 2024 00:41:32.343750000       0.918945313
Region3 --> scFormation[12]                Jan 02 2024 01:17:07.734375000   Jan 02 2024 01:18:18.046875000       1.171875000
Region3 --> scFormation[10]                Jan 02 2024 05:57:47.519531250   Jan 02 2024 05:58:48.925781250       1.023437500
Region3 --> scFormation[16]                Jan 02 2024 06:34:43.300781250   Jan 02 2024 06:35:04.218750000       0.348632813
Region3 --> scFormation[11]                Jan 02 2024 06:52:41.015625000   Jan 02 2024 06:54:06.562500000       1.425781250
Region3 --> scFormation[17]                Jan 02 2024 07:29:15.996093750   Jan 02 2024 07:30:37.675781250       1.361328125
Region3 --> scFormation[12]                Jan 02 2024 07:47:58.417968750   Jan 02 2024 07:48:57.011718750       0.976562500
Region3 --> scFormation[18]                Jan 02 2024 08:24:22.558593750   Jan 02 2024 08:25:40.488281250       1.298828125
Region3 --> scFormation[16]                Jan 02 2024 13:05:11.777343750   Jan 02 2024 13:06:03.222656250       0.857421875
Region3 --> scFormation[17]                Jan 02 2024 14:00:00.175781250   Jan 02 2024 14:01:25.546875000       1.422851563
Region3 --> scFormation[3]                 Jan 02 2024 14:36:38.085937500   Jan 02 2024 14:37:58.242187500       1.335937500
Region3 --> scFormation[18]                Jan 02 2024 14:55:12.656250000   Jan 02 2024 14:56:21.035156250       1.139648438
Region3 --> scFormation[4]                 Jan 02 2024 15:31:43.417968750   Jan 02 2024 15:33:03.281250000       1.331054688
Region3 --> scFormation[2]                 Jan 02 2024 20:12:51.621093750   Jan 02 2024 20:13:03.515625000       0.198242188
Region3 --> scFormation[3]                 Jan 02 2024 21:07:22.441406250   Jan 02 2024 21:08:45.058593750       1.376953125
Region3 --> scFormation[9]                 Jan 02 2024 21:44:03.984375000   Jan 02 2024 21:45:20.742187500       1.279296875
Region3 --> scFormation[4]                 Jan 02 2024 22:02:30.117187500   Jan 02 2024 22:03:47.402343750       1.288085938
Region3 --> scFormation[10]                Jan 02 2024 22:39:05.625000000   Jan 02 2024 22:40:28.710937500       1.384765625
Region3 --> scFormation[11]                Jan 02 2024 23:34:42.246093750   Jan 02 2024 23:35:04.160156250       0.365234375
Region3 --> scFormation[1]               -- NO PASSES!
Region3 --> scFormation[8]               -- NO PASSES!
Region3 --> scFormation[15]              -- NO PASSES!
