
   PointCoverage.Sum   coveragePointGroup.NumberOfPoints
          None                        None
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       38.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       26.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       17.000000000              2904.000000000
        5.000000000              2904.000000000
        0.000000000              2904.000000000
        2.000000000              2904.000000000
       22.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       33.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       22.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
        0.000000000              2904.000000000
       27.000000000              2904.000000000
