
   PointCoverage.Sum   coveragePointGroup.NumberOfPoints
          None                        None
       92.000000000              2904.000000000
      129.000000000              2904.000000000
       93.000000000              2904.000000000
      105.000000000              2904.000000000
       90.000000000              2904.000000000
       99.000000000              2904.000000000
       89.000000000              2904.000000000
       97.000000000              2904.000000000
       95.000000000              2904.000000000
       92.000000000              2904.000000000
      102.000000000              2904.000000000
       88.000000000              2904.000000000
      101.000000000              2904.000000000
       86.000000000              2904.000000000
       99.000000000              2904.000000000
       93.000000000              2904.000000000
       95.000000000              2904.000000000
       97.000000000              2904.000000000
       90.000000000              2904.000000000
       99.000000000              2904.000000000
       88.000000000              2904.000000000
      101.000000000              2904.000000000
       91.000000000              2904.000000000
      100.000000000              2904.000000000
       84.000000000              2904.000000000
       79.000000000              2904.000000000
       22.000000000              2904.000000000
       91.000000000              2904.000000000
       22.000000000              2904.000000000
      153.000000000              2904.000000000
      112.000000000              2904.000000000
      138.000000000              2904.000000000
      118.000000000              2904.000000000
       98.000000000              2904.000000000
       90.000000000              2904.000000000
      105.000000000              2904.000000000
       86.000000000              2904.000000000
      101.000000000              2904.000000000
       88.000000000              2904.000000000
       92.000000000              2904.000000000
      100.000000000              2904.000000000
       94.000000000              2904.000000000
      103.000000000              2904.000000000
       87.000000000              2904.000000000
       96.000000000              2904.000000000
       88.000000000              2904.000000000
       98.000000000              2904.000000000
      101.000000000              2904.000000000
       94.000000000              2904.000000000
       99.000000000              2904.000000000
       87.000000000              2904.000000000
      100.000000000              2904.000000000
       87.000000000              2904.000000000
      100.000000000              2904.000000000
       96.000000000              2904.000000000
       95.000000000              2904.000000000
       65.000000000              2904.000000000
       90.000000000              2904.000000000
      139.000000000              2904.000000000
       97.000000000              2904.000000000
       99.000000000              2904.000000000
       92.000000000              2904.000000000
       97.000000000              2904.000000000
       92.000000000              2904.000000000
       90.000000000              2904.000000000
      101.000000000              2904.000000000
       90.000000000              2904.000000000
      101.000000000              2904.000000000
       91.000000000              2904.000000000
       98.000000000              2904.000000000
       94.000000000              2904.000000000
       94.000000000              2904.000000000
       97.000000000              2904.000000000
       92.000000000              2904.000000000
      104.000000000              2904.000000000
       87.000000000              2904.000000000
       99.000000000              2904.000000000
