
   PointCoverage.Sum   coveragePointGroup.NumberOfPoints
          None                        None
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
        0.000000000              1260.000000000
