
   PointCoverage.Sum   coveragePointGroup.NumberOfPoints
          None                        None
      184.000000000              2904.000000000
      191.000000000              2904.000000000
      189.000000000              2904.000000000
      167.000000000              2904.000000000
      189.000000000              2904.000000000
      162.000000000              2904.000000000
      206.000000000              2904.000000000
      187.000000000              2904.000000000
      113.000000000              2904.000000000
      184.000000000              2904.000000000
      192.000000000              2904.000000000
      158.000000000              2904.000000000
      207.000000000              2904.000000000
      160.000000000              2904.000000000
      120.000000000              2904.000000000
      194.000000000              2904.000000000
      107.000000000              2904.000000000
      220.000000000              2904.000000000
      188.000000000              2904.000000000
       89.000000000              2904.000000000
      164.000000000              2904.000000000
      157.000000000              2904.000000000
       98.000000000              2904.000000000
      239.000000000              2904.000000000
      116.000000000              2904.000000000
       91.000000000              2904.000000000
      187.000000000              2904.000000000
       93.000000000              2904.000000000
      147.000000000              2904.000000000
      265.000000000              2904.000000000
      243.000000000              2904.000000000
      152.000000000              2904.000000000
      277.000000000              2904.000000000
      232.000000000              2904.000000000
      131.000000000              2904.000000000
      289.000000000              2904.000000000
      194.000000000              2904.000000000
      159.000000000              2904.000000000
      273.000000000              2904.000000000
      188.000000000              2904.000000000
      188.000000000              2904.000000000
      218.000000000              2904.000000000
      157.000000000              2904.000000000
      208.000000000              2904.000000000
      192.000000000              2904.000000000
